Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto,Frecuencia_Compra,Rentabilidad
156,2023-01-07 11:00:00,Smartphone,Computación,6670,1,6670,PayPal,Tucumán,Argentina,3,218.66889384820632,13,17,1,VIP,5,Baja,2449.331106151794
157,2023-01-07 12:00:00,Teclado,Computación,6281,5,31405,Tarjeta de Crédito,Mendoza,Argentina,29,135.82908603660775,8,10,4,VIP,3,Media,12426.170913963393
158,2023-01-07 13:00:00,Smartphone,Computación,22841,9,205569,Efectivo,Neuquén,Argentina,27,953.5417235692362,6,5,4,Nuevo,4,Alta,81274.05827643078
159,2023-01-07 14:00:00,Laptop,Accesorios,17330,7,121310,Tarjeta de Crédito,Rosario,Argentina,19,1028.012128178824,3,2,5,VIP,2,Alta,47495.98787182118
160,2023-01-07 15:00:00,Auriculares,Accesorios,9268,1,9268,Efectivo,Buenos Aires,Argentina,16,520.2308381414607,10,8,3,VIP,4,Baja,3186.9691618585393
161,2023-01-07 16:00:00,Teclado,Computación,27878,9,250902,PayPal,La Plata,Argentina,23,1402.0664790066544,14,16,4,VIP,3,Alta,98958.73352099337
162,2023-01-07 17:00:00,Laptop,Electrónica,18371,6,110226,Efectivo,La Plata,Argentina,11,1209.106277448023,12,10,2,VIP,4,Alta,42881.293722551985
163,2023-01-07 18:00:00,Mouse,Accesorios,22800,3,68400,Efectivo,Tucumán,Argentina,30,764.5427776490561,9,9,1,VIP,1,Media,26595.457222350942
164,2023-01-07 19:00:00,Auriculares,Electrónica,18317,5,91585,Efectivo,Mendoza,Argentina,27,1403.1533850999588,11,12,4,VIP,5,Media,35230.84661490004
165,2023-01-07 20:00:00,Smartphone,Electrónica,18374,2,36748,Tarjeta de Crédito,Mendoza,Argentina,21,919.0864427209941,4,4,2,Nuevo,4,Baja,13780.113557279006
166,2023-01-07 21:00:00,Laptop,Accesorios,10529,7,73703,Transferencia Bancaria,Salta,Argentina,25,490.99581652682633,4,3,2,Recurrente,3,Alta,28990.20418347318
167,2023-01-07 22:00:00,Mouse,Accesorios,19113,8,152904,Efectivo,Buenos Aires,Argentina,18,654.1864149788454,11,10,4,VIP,3,Alta,60507.41358502116
168,2023-01-07 23:00:00,Teclado,Electrónica,10806,1,10806,Tarjeta de Crédito,Neuquén,Argentina,2,522.923702525955,13,12,2,Nuevo,3,Baja,3799.4762974740456
169,2023-01-08 00:00:00,Teclado,Electrónica,14401,2,28802,Tarjeta de Crédito,Rosario,Argentina,20,747.5698624567502,12,15,3,Recurrente,2,Baja,10773.230137543249
170,2023-01-08 01:00:00,Impresora,Computación,20077,5,100385,Tarjeta de Crédito,La Plata,Argentina,16,1086.2243521165803,13,11,3,Nuevo,1,Media,39067.77564788342
171,2023-01-08 02:00:00,Mouse,Computación,24622,6,147732,Transferencia Bancaria,Tucumán,Argentina,10,690.06243269997,9,9,4,Recurrente,3,Alta,58402.737567300035
172,2023-01-08 03:00:00,Monitor,Accesorios,13531,2,27062,Transferencia Bancaria,Mendoza,Argentina,18,855.4431035630503,10,9,4,Recurrente,4,Baja,9969.356896436952
173,2023-01-08 04:00:00,Tablet,Computación,20998,7,146986,Transferencia Bancaria,Neuquén,Argentina,28,1462.9772669007773,13,11,5,Recurrente,5,Alta,57331.42273309923
174,2023-01-08 05:00:00,Auriculares,Computación,8819,2,17638,Transferencia Bancaria,La Plata,Argentina,10,652.1909771748923,10,14,3,Nuevo,3,Baja,6403.009022825108
175,2023-01-08 06:00:00,Mouse,Computación,9056,8,72448,PayPal,Tucumán,Argentina,28,697.0367344755857,10,14,1,Recurrente,3,Alta,28282.163265524418
176,2023-01-08 07:00:00,Impresora,Computación,23343,8,186744,Transferencia Bancaria,Córdoba,Argentina,14,1049.3963231915227,12,10,3,VIP,3,Alta,73648.20367680848
177,2023-01-08 08:00:00,Tablet,Electrónica,9361,1,9361,Transferencia Bancaria,Neuquén,Argentina,25,628.3520782057883,13,13,4,VIP,4,Baja,3116.047921794212
178,2023-01-08 09:00:00,Tablet,Accesorios,7980,4,31920,Transferencia Bancaria,La Plata,Argentina,27,285.08601135021934,6,5,4,Recurrente,3,Media,12482.913988649781
179,2023-01-08 10:00:00,Laptop,Computación,13121,5,65605,Efectivo,Rosario,Argentina,28,1023.0227176381786,5,9,1,Recurrente,5,Media,25218.977282361822
180,2023-01-08 11:00:00,Tablet,Electrónica,20007,7,140049,Efectivo,Neuquén,Argentina,21,542.5285711502826,7,10,4,VIP,3,Alta,55477.071428849726
181,2023-01-08 12:00:00,Monitor,Electrónica,8765,6,52590,Transferencia Bancaria,Tucumán,Argentina,15,230.03345917933478,12,16,3,Nuevo,4,Alta,20805.966540820664
182,2023-01-08 13:00:00,Teclado,Electrónica,24988,5,124940,PayPal,Rosario,Argentina,10,578.1595922568793,14,15,4,Nuevo,3,Media,49397.84040774312
183,2023-01-08 14:00:00,Impresora,Computación,17697,2,35394,Efectivo,La Plata,Argentina,8,544.7060363059084,4,6,2,VIP,1,Baja,13612.893963694094
184,2023-01-08 15:00:00,Tablet,Computación,21252,4,85008,Tarjeta de Crédito,Córdoba,Argentina,16,662.9676245276228,7,5,3,Nuevo,1,Media,33340.232375472384
185,2023-01-08 16:00:00,Laptop,Accesorios,23643,9,212787,Efectivo,Rosario,Argentina,0,1377.4402625742794,9,7,1,Nuevo,4,Alta,83737.35973742572
186,2023-01-08 17:00:00,Monitor,Computación,5155,7,36085,Tarjeta de Crédito,Mendoza,Argentina,17,345.1613202699087,14,15,4,Recurrente,4,Alta,14088.838679730092
187,2023-01-08 18:00:00,Smartphone,Computación,23511,2,47022,Efectivo,Tucumán,Argentina,8,1840.6816798198518,11,12,5,Nuevo,4,Baja,16968.118320180147
188,2023-01-08 19:00:00,Teclado,Electrónica,7247,3,21741,Transferencia Bancaria,La Plata,Argentina,0,575.7251270414517,7,10,4,VIP,5,Media,8120.674872958548
189,2023-01-08 20:00:00,Teclado,Accesorios,10470,7,73290,Efectivo,Córdoba,Argentina,10,210.9613264426237,7,8,5,Nuevo,4,Alta,29105.038673557377
190,2023-01-08 21:00:00,Impresora,Computación,9295,6,55770,Transferencia Bancaria,Mendoza,Argentina,19,414.7102536013134,7,6,2,Recurrente,4,Alta,21893.28974639869
191,2023-01-08 22:00:00,Teclado,Computación,13588,5,67940,Transferencia Bancaria,La Plata,Argentina,28,443.80935157942315,9,7,5,VIP,3,Media,26732.190648420576
192,2023-01-08 23:00:00,Tablet,Electrónica,9952,5,49760,Efectivo,Neuquén,Argentina,6,434.6702018008019,6,5,2,VIP,4,Media,19469.329798199196
193,2023-01-09 00:00:00,Laptop,Electrónica,13802,9,124218,Tarjeta de Crédito,Salta,Argentina,8,615.7716901801873,12,10,4,VIP,5,Alta,49071.42830981981
194,2023-01-09 01:00:00,Teclado,Computación,22214,9,199926,Tarjeta de Crédito,Córdoba,Argentina,5,544.1113538431197,9,9,2,Recurrente,2,Alta,79426.28864615689
195,2023-01-09 02:00:00,Teclado,Accesorios,24316,9,218844,Efectivo,Mendoza,Argentina,0,1316.252047035487,9,10,4,VIP,5,Alta,86221.34795296451
196,2023-01-09 03:00:00,Smartphone,Accesorios,10490,8,83920,Transferencia Bancaria,Rosario,Argentina,14,291.62832881903927,9,11,2,Recurrente,4,Alta,33276.37167118096
197,2023-01-09 04:00:00,Smartphone,Electrónica,6478,9,58302,Tarjeta de Crédito,La Plata,Argentina,1,179.21285731715662,11,11,5,Recurrente,4,Alta,23141.587142682845
198,2023-01-09 05:00:00,Auriculares,Electrónica,11760,7,82320,PayPal,La Plata,Argentina,24,857.022334134938,3,1,4,Nuevo,4,Alta,32070.977665865063
199,2023-01-09 06:00:00,Monitor,Computación,22520,5,112600,Transferencia Bancaria,Rosario,Argentina,3,1400.0724540563153,11,14,3,VIP,5,Media,43639.92754594368
200,2023-01-09 07:00:00,Tablet,Electrónica,24168,3,72504,Efectivo,Salta,Argentina,11,1055.352691486526,6,8,1,Nuevo,5,Media,27946.247308513473
201,2023-01-09 08:00:00,Teclado,Computación,5174,2,10348,Transferencia Bancaria,Buenos Aires,Argentina,2,161.47382692547168,5,7,2,Nuevo,4,Baja,3977.726173074528
202,2023-01-09 09:00:00,Mouse,Accesorios,24137,9,217233,PayPal,Mendoza,Argentina,3,1399.7369017469957,8,11,4,Recurrente,3,Alta,85493.46309825302
203,2023-01-09 10:00:00,Teclado,Accesorios,16355,7,114485,PayPal,Rosario,Argentina,16,394.666436946022,9,7,4,Nuevo,3,Alta,45399.33356305398
204,2023-01-09 11:00:00,Laptop,Computación,18163,8,145304,Tarjeta de Crédito,Neuquén,Argentina,24,1020.0566834591783,11,10,4,Nuevo,5,Alta,57101.543316540825
205,2023-01-09 12:00:00,Auriculares,Electrónica,15477,3,46431,PayPal,La Plata,Argentina,19,351.35587132351435,14,16,5,Nuevo,1,Media,18221.044128676487
206,2023-01-09 13:00:00,Monitor,Accesorios,14297,5,71485,Transferencia Bancaria,Neuquén,Argentina,28,717.3011873982346,11,15,2,VIP,2,Media,27876.698812601764
207,2023-01-09 14:00:00,Mouse,Electrónica,9110,5,45550,Tarjeta de Crédito,Mendoza,Argentina,7,545.8389199287701,6,10,4,Nuevo,5,Media,17674.16108007123
208,2023-01-09 15:00:00,Auriculares,Accesorios,3688,6,22128,PayPal,Salta,Argentina,11,111.92086172072212,8,8,3,Recurrente,4,Alta,8739.279138279278
209,2023-01-09 16:00:00,Impresora,Computación,9381,8,75048,Tarjeta de Crédito,Mendoza,Argentina,13,393.49930670852103,3,4,1,VIP,5,Alta,29625.700693291485
210,2023-01-09 17:00:00,Monitor,Computación,14784,6,88704,Tarjeta de Crédito,Neuquén,Argentina,19,322.65895680878094,3,7,5,Recurrente,5,Alta,35158.94104319122
211,2023-01-09 18:00:00,Teclado,Computación,7698,2,15396,Efectivo,Neuquén,Argentina,7,308.51326472149736,3,1,3,VIP,3,Baja,5849.886735278502
212,2023-01-09 19:00:00,Teclado,Accesorios,11160,7,78120,Tarjeta de Crédito,Buenos Aires,Argentina,14,429.48966184842413,5,7,1,VIP,2,Alta,30818.510338151576
213,2023-01-09 20:00:00,Monitor,Electrónica,3157,2,6314,Tarjeta de Crédito,La Plata,Argentina,9,133.70037881883954,11,15,4,VIP,5,Baja,2391.899621181161
214,2023-01-09 21:00:00,Teclado,Electrónica,18376,2,36752,PayPal,Córdoba,Argentina,2,837.5350466646327,13,14,4,Recurrente,4,Baja,13863.264953335367
215,2023-01-09 22:00:00,Tablet,Electrónica,15649,8,125192,Transferencia Bancaria,Buenos Aires,Argentina,27,513.7295654730078,14,13,3,Nuevo,4,Alta,49563.07043452699
216,2023-01-09 23:00:00,Monitor,Accesorios,8088,8,64704,Transferencia Bancaria,Buenos Aires,Argentina,7,558.1133180169016,6,5,1,VIP,4,Alta,25323.486681983097
217,2023-01-10 00:00:00,Auriculares,Accesorios,17393,2,34786,PayPal,Córdoba,Argentina,19,728.036950431721,5,8,2,Recurrente,4,Baja,13186.363049568281
218,2023-01-10 01:00:00,Monitor,Accesorios,12239,3,36717,Transferencia Bancaria,Córdoba,Argentina,11,726.432346877308,3,7,4,VIP,3,Media,13960.367653122692
219,2023-01-10 02:00:00,Mouse,Accesorios,24075,8,192600,Tarjeta de Crédito,Salta,Argentina,28,785.2111132345955,10,9,5,Nuevo,5,Alta,76254.78888676541
220,2023-01-10 03:00:00,Teclado,Accesorios,23688,9,213192,Efectivo,Salta,Argentina,15,887.9002183255687,11,15,4,VIP,3,Alta,84388.89978167444
221,2023-01-10 04:00:00,Tablet,Electrónica,8927,9,80343,Tarjeta de Crédito,Buenos Aires,Argentina,22,700.5133526313133,12,14,1,Recurrente,3,Alta,31436.68664736869
222,2023-01-10 05:00:00,Tablet,Accesorios,19199,5,95995,Tarjeta de Crédito,Mendoza,Argentina,20,797.3609494767085,5,4,1,VIP,3,Media,37600.63905052329
223,2023-01-10 06:00:00,Impresora,Accesorios,10846,7,75922,Efectivo,Rosario,Argentina,20,552.0310266090228,14,16,5,Recurrente,3,Alta,29816.76897339098
224,2023-01-10 07:00:00,Auriculares,Electrónica,18142,4,72568,PayPal,Rosario,Argentina,8,367.4167749278407,12,16,4,Nuevo,3,Media,28659.783225072162
225,2023-01-10 08:00:00,Smartphone,Accesorios,7663,9,68967,Tarjeta de Crédito,Buenos Aires,Argentina,16,236.68546129846843,6,4,4,Nuevo,4,Alta,27350.114538701535
226,2023-01-10 09:00:00,Smartphone,Electrónica,5134,5,25670,Tarjeta de Crédito,Mendoza,Argentina,17,359.963099122574,14,17,2,VIP,2,Media,9908.036900877425
227,2023-01-10 10:00:00,Monitor,Electrónica,17093,5,85465,PayPal,Córdoba,Argentina,11,1260.6282217190746,9,11,4,Nuevo,3,Media,32925.371778280925
228,2023-01-10 11:00:00,Impresora,Computación,14485,7,101395,Tarjeta de Crédito,Tucumán,Argentina,10,1028.5959769728054,4,2,1,Recurrente,3,Alta,39529.40402302719
229,2023-01-10 12:00:00,Laptop,Computación,19116,1,19116,Tarjeta de Crédito,Buenos Aires,Argentina,28,656.0117469525084,8,12,5,VIP,4,Baja,6990.388253047491
230,2023-01-10 13:00:00,Monitor,Computación,25829,3,77487,Transferencia Bancaria,La Plata,Argentina,1,707.6824773256856,12,10,3,Recurrente,2,Media,30287.117522674318
231,2023-01-10 14:00:00,Impresora,Computación,22356,6,134136,PayPal,Mendoza,Argentina,4,1599.154683133932,11,11,1,VIP,5,Alta,52055.24531686608
232,2023-01-10 15:00:00,Auriculares,Accesorios,11539,7,80773,Tarjeta de Crédito,La Plata,Argentina,8,641.8965392992152,11,14,3,Recurrente,4,Alta,31667.30346070079
233,2023-01-10 16:00:00,Auriculares,Computación,22899,3,68697,Tarjeta de Crédito,La Plata,Argentina,9,960.9406419447403,10,11,5,VIP,3,Media,26517.859358055262
234,2023-01-10 17:00:00,Auriculares,Electrónica,4165,9,37485,Efectivo,Buenos Aires,Argentina,8,304.182361420246,5,6,2,Recurrente,3,Alta,14689.817638579754
235,2023-01-10 18:00:00,Auriculares,Accesorios,17982,7,125874,Efectivo,Mendoza,Argentina,17,926.432429160891,9,11,3,Recurrente,4,Alta,49423.16757083911
236,2023-01-10 19:00:00,Auriculares,Computación,14576,5,72880,Efectivo,La Plata,Argentina,25,647.8034752882788,7,10,4,VIP,3,Media,28504.196524711722
237,2023-01-10 20:00:00,Impresora,Electrónica,23687,8,189496,Tarjeta de Crédito,Salta,Argentina,6,790.64686122435,8,6,5,Recurrente,5,Alta,75007.75313877566
238,2023-01-10 21:00:00,Impresora,Accesorios,20161,1,20161,Tarjeta de Crédito,Neuquén,Argentina,17,880.377771114395,11,15,2,Nuevo,3,Baja,7184.022228885605
239,2023-01-10 22:00:00,Tablet,Accesorios,20674,6,124044,Efectivo,Salta,Argentina,23,804.5796453503872,5,6,4,Recurrente,5,Alta,48813.02035464962
240,2023-01-10 23:00:00,Mouse,Computación,23062,7,161434,Transferencia Bancaria,Mendoza,Argentina,1,1642.0347612991477,13,11,4,VIP,3,Alta,62931.56523870086
241,2023-01-11 00:00:00,Smartphone,Accesorios,18689,2,37378,Transferencia Bancaria,Rosario,Argentina,22,1082.5542284396493,3,3,4,Nuevo,5,Baja,13868.645771560352
242,2023-01-11 01:00:00,Teclado,Electrónica,23216,5,116080,Transferencia Bancaria,Neuquén,Argentina,29,725.1538288115875,11,12,4,Nuevo,4,Media,45706.846171188416
243,2023-01-11 02:00:00,Auriculares,Accesorios,21694,5,108470,Transferencia Bancaria,Tucumán,Argentina,8,1076.0621517613604,13,11,4,Recurrente,3,Media,42311.93784823864
244,2023-01-11 03:00:00,Laptop,Electrónica,17577,1,17577,PayPal,La Plata,Argentina,13,367.47821531050664,6,6,5,Recurrente,3,Baja,6663.321784689494
245,2023-01-11 04:00:00,Teclado,Accesorios,14777,1,14777,Efectivo,La Plata,Argentina,7,543.4425695737995,6,4,5,Recurrente,3,Baja,5367.357430426202
246,2023-01-11 05:00:00,Impresora,Computación,20245,3,60735,Tarjeta de Crédito,Mendoza,Argentina,12,877.5570991410518,9,10,2,Nuevo,3,Media,23416.442900858947
247,2023-01-11 06:00:00,Laptop,Electrónica,4884,5,24420,Efectivo,Salta,Argentina,23,193.09343532160585,3,5,5,Nuevo,4,Media,9574.906564678395
248,2023-01-11 07:00:00,Laptop,Accesorios,11193,9,100737,Transferencia Bancaria,Tucumán,Argentina,4,432.9161807150495,11,9,1,Nuevo,2,Alta,39861.88381928495
249,2023-01-11 08:00:00,Laptop,Accesorios,21363,4,85452,Tarjeta de Crédito,Rosario,Argentina,8,682.7078268037424,9,8,4,VIP,5,Media,33498.09217319626
250,2023-01-11 09:00:00,Tablet,Accesorios,8923,9,80307,PayPal,La Plata,Argentina,9,654.9220212274123,7,6,3,VIP,4,Alta,31467.87797877259
251,2023-01-11 10:00:00,Impresora,Electrónica,3831,9,34479,Efectivo,Buenos Aires,Argentina,27,112.98699002847829,11,10,5,Recurrente,2,Alta,13678.613009971525
252,2023-01-11 11:00:00,Laptop,Electrónica,22833,9,205497,Tarjeta de Crédito,Salta,Argentina,5,1217.534750311708,8,9,3,VIP,1,Alta,80981.2652496883
253,2023-01-11 12:00:00,Auriculares,Electrónica,17309,6,103854,Tarjeta de Crédito,Mendoza,Argentina,14,422.8362891518375,4,8,4,VIP,4,Alta,41118.763710848165
254,2023-01-11 13:00:00,Monitor,Computación,17749,3,53247,Transferencia Bancaria,Mendoza,Argentina,12,1268.5775345821778,9,11,5,Recurrente,3,Media,20030.222465417824
255,2023-01-11 14:00:00,Laptop,Computación,7677,7,53739,Transferencia Bancaria,Salta,Argentina,20,529.6207471292255,5,6,3,Recurrente,3,Alta,20965.979252870777
256,2023-01-11 15:00:00,Tablet,Electrónica,18706,8,149648,Efectivo,La Plata,Argentina,24,1201.1753341465205,5,9,4,Nuevo,3,Alta,58658.024665853474
257,2023-01-11 16:00:00,Teclado,Accesorios,7099,4,28396,PayPal,Rosario,Argentina,16,534.1932691505191,7,11,5,Nuevo,3,Media,10824.206730849482
258,2023-01-11 17:00:00,Impresora,Computación,22281,4,89124,Tarjeta de Crédito,La Plata,Argentina,23,1254.9486084569833,11,11,3,Recurrente,3,Media,34394.65139154302
259,2023-01-11 18:00:00,Mouse,Electrónica,24157,5,120785,Transferencia Bancaria,Salta,Argentina,25,1777.5705925959305,6,8,4,Recurrente,4,Media,46536.429407404066
260,2023-01-11 19:00:00,Tablet,Accesorios,9919,7,69433,Efectivo,Neuquén,Argentina,20,578.1019292138624,11,11,5,VIP,2,Alta,27195.09807078614
261,2023-01-11 20:00:00,Laptop,Computación,27024,1,27024,Transferencia Bancaria,Córdoba,Argentina,8,1558.280019942614,3,1,3,VIP,5,Baja,9251.319980057386
262,2023-01-11 21:00:00,Impresora,Accesorios,7432,6,44592,Efectivo,La Plata,Argentina,5,565.2243497969642,5,9,3,VIP,4,Alta,17271.575650203034
263,2023-01-11 22:00:00,Monitor,Accesorios,13263,2,26526,Transferencia Bancaria,Tucumán,Argentina,2,1008.0408751951039,12,16,2,Recurrente,2,Baja,9602.359124804898
264,2023-01-11 23:00:00,Laptop,Accesorios,10342,6,62052,PayPal,Neuquén,Argentina,30,243.46969617949253,5,6,3,Recurrente,4,Alta,24577.330303820512
265,2023-01-12 00:00:00,Tablet,Accesorios,3662,3,10986,Tarjeta de Crédito,Salta,Argentina,14,85.97189074637882,13,17,4,Nuevo,3,Media,4308.428109253622
266,2023-01-12 01:00:00,Smartphone,Computación,22855,9,205695,Transferencia Bancaria,Neuquén,Argentina,5,1087.7593320728558,8,8,4,VIP,3,Alta,81190.24066792714
267,2023-01-12 02:00:00,Auriculares,Computación,11291,7,79037,Tarjeta de Crédito,Tucumán,Argentina,23,826.703067938545,13,14,5,Nuevo,3,Alta,30788.096932061457
268,2023-01-12 03:00:00,Mouse,Computación,22508,3,67524,Efectivo,Neuquén,Argentina,15,1657.3458842577043,6,8,3,Recurrente,5,Media,25352.254115742293
269,2023-01-12 04:00:00,Teclado,Electrónica,3376,3,10128,PayPal,Neuquén,Argentina,30,193.36490576293522,9,8,5,VIP,4,Media,3857.8350942370644
270,2023-01-12 05:00:00,Tablet,Computación,19477,5,97385,Tarjeta de Crédito,Salta,Argentina,9,1330.3888823397674,10,11,3,Nuevo,4,Media,37623.611117660235
271,2023-01-12 06:00:00,Impresora,Accesorios,7246,2,14492,Transferencia Bancaria,Córdoba,Argentina,7,361.827416728151,10,12,2,Recurrente,3,Baja,5434.97258327185
272,2023-01-12 07:00:00,Mouse,Computación,27632,9,248688,Tarjeta de Crédito,Tucumán,Argentina,8,2099.1563175032843,13,16,4,Nuevo,4,Alta,97376.04368249673
273,2023-01-12 08:00:00,Mouse,Accesorios,24726,9,222534,Tarjeta de Crédito,Tucumán,Argentina,13,1044.0831372978187,3,4,4,VIP,3,Alta,87969.51686270219
274,2023-01-12 09:00:00,Mouse,Electrónica,15121,3,45363,Efectivo,Buenos Aires,Argentina,15,375.97685108714944,7,10,5,Nuevo,5,Media,17769.22314891285
275,2023-01-12 10:00:00,Laptop,Accesorios,3732,8,29856,PayPal,Mendoza,Argentina,2,116.22598633938487,14,14,4,Nuevo,5,Alta,11826.174013660617
276,2023-01-12 11:00:00,Auriculares,Accesorios,22061,6,132366,PayPal,Tucumán,Argentina,13,1736.6529570304883,13,15,4,Recurrente,4,Alta,51209.747042969524
277,2023-01-12 12:00:00,Laptop,Accesorios,4313,4,17252,Tarjeta de Crédito,Mendoza,Argentina,4,111.8307581744865,6,9,5,VIP,5,Media,6788.9692418255145
278,2023-01-12 13:00:00,Impresora,Electrónica,10916,4,43664,Tarjeta de Crédito,Salta,Argentina,1,526.1974883572931,12,10,3,Nuevo,4,Media,16939.402511642707
279,2023-01-12 14:00:00,Laptop,Computación,14685,8,117480,Efectivo,Rosario,Argentina,21,520.5070536129674,9,13,1,Recurrente,2,Alta,46471.492946387036
280,2023-01-12 15:00:00,Smartphone,Computación,17449,5,87245,Tarjeta de Crédito,La Plata,Argentina,3,1114.3242234227905,8,9,3,VIP,3,Media,33783.67577657721
281,2023-01-12 16:00:00,Auriculares,Electrónica,7590,8,60720,Efectivo,Buenos Aires,Argentina,15,207.28915353597748,13,11,3,Recurrente,2,Alta,24080.710846464022
282,2023-01-12 17:00:00,Auriculares,Accesorios,9488,5,47440,PayPal,Salta,Argentina,25,205.87115614926734,8,9,1,VIP,3,Media,18770.128843850733
283,2023-01-12 18:00:00,Impresora,Computación,23781,1,23781,PayPal,Córdoba,Argentina,22,1457.171147832298,4,8,1,Recurrente,2,Baja,8055.228852167702
284,2023-01-12 19:00:00,Teclado,Electrónica,17389,6,104334,Efectivo,Rosario,Argentina,11,1301.7249327194734,14,12,4,Recurrente,5,Alta,40431.87506728053
285,2023-01-12 20:00:00,Smartphone,Computación,5544,6,33264,Tarjeta de Crédito,Neuquén,Argentina,15,343.330002035885,3,1,2,Recurrente,2,Alta,12962.269997964117
286,2023-01-12 21:00:00,Tablet,Electrónica,18561,2,37122,PayPal,Buenos Aires,Argentina,1,464.41399749321175,9,11,2,Nuevo,3,Baja,14384.386002506788
287,2023-01-12 22:00:00,Laptop,Accesorios,17690,8,141520,Transferencia Bancaria,Buenos Aires,Argentina,6,1163.1009630695437,10,10,2,Nuevo,5,Alta,55444.89903693046
288,2023-01-12 23:00:00,Monitor,Computación,23299,6,139794,Efectivo,Salta,Argentina,5,1039.280738657414,8,12,5,Recurrente,4,Alta,54878.31926134259
289,2023-01-13 00:00:00,Laptop,Electrónica,19016,2,38032,PayPal,Córdoba,Argentina,20,1416.8206243669665,13,16,2,VIP,4,Baja,13795.979375633033
290,2023-01-13 01:00:00,Mouse,Computación,10321,4,41284,PayPal,Córdoba,Argentina,15,669.1259106011544,14,13,5,Recurrente,4,Media,15844.474089398847
291,2023-01-13 02:00:00,Laptop,Computación,14654,8,117232,PayPal,Mendoza,Argentina,12,806.5247207058499,8,12,1,Nuevo,4,Alta,46086.275279294154
292,2023-01-13 03:00:00,Tablet,Computación,13230,6,79380,Transferencia Bancaria,La Plata,Argentina,4,631.3628435542483,12,15,4,VIP,4,Alta,31120.63715644575
293,2023-01-13 04:00:00,Laptop,Computación,16807,5,84035,Transferencia Bancaria,Salta,Argentina,28,505.58925700518193,8,6,1,Nuevo,2,Media,33108.41074299482
