Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto
197,2023-01-09 04:00:00,Smartphone,Electrónica,4475,6,26850,Tarjeta de Crédito,La Plata,Argentina,19,26,8,4,4,Recurrente,4
198,2023-01-09 05:00:00,Auriculares,Electrónica,4795,7,33565,PayPal,La Plata,Argentina,29,67,10,16,1,Nuevo,4
199,2023-01-09 06:00:00,Monitor,Computación,1514,7,10598,Transferencia Bancaria,Rosario,Argentina,12,70,13,2,2,VIP,5
200,2023-01-09 07:00:00,Tablet,Electrónica,440,6,2640,Efectivo,Salta,Argentina,8,84,9,2,5,Nuevo,2
201,2023-01-09 08:00:00,Teclado,Computación,4526,9,40734,Transferencia Bancaria,Buenos Aires,Argentina,0,62,12,14,4,Nuevo,4
202,2023-01-09 09:00:00,Mouse,Accesorios,3427,9,30843,PayPal,Mendoza,Argentina,26,74,13,9,1,Recurrente,4
203,2023-01-09 10:00:00,Teclado,Accesorios,4887,7,34209,PayPal,Rosario,Argentina,5,59,9,19,5,Nuevo,2
204,2023-01-09 11:00:00,Laptop,Computación,4965,9,44685,Tarjeta de Crédito,Neuquén,Argentina,7,17,8,4,5,Nuevo,5
205,2023-01-09 12:00:00,Auriculares,Electrónica,722,3,2166,PayPal,La Plata,Argentina,26,23,3,19,3,Nuevo,1
206,2023-01-09 13:00:00,Monitor,Accesorios,2610,3,7830,Transferencia Bancaria,Neuquén,Argentina,26,83,2,10,1,VIP,5
207,2023-01-09 14:00:00,Mouse,Electrónica,1261,1,1261,Tarjeta de Crédito,Mendoza,Argentina,19,37,3,7,4,Nuevo,2
208,2023-01-09 15:00:00,Auriculares,Accesorios,979,5,4895,PayPal,Salta,Argentina,17,78,7,3,2,Recurrente,1
209,2023-01-09 16:00:00,Impresora,Computación,1589,4,6356,Tarjeta de Crédito,Mendoza,Argentina,26,69,14,5,2,VIP,1
210,2023-01-09 17:00:00,Monitor,Computación,962,2,1924,Tarjeta de Crédito,Neuquén,Argentina,17,64,3,19,4,Recurrente,1
211,2023-01-09 18:00:00,Teclado,Computación,693,9,6237,Efectivo,Neuquén,Argentina,25,16,11,8,3,VIP,5
212,2023-01-09 19:00:00,Teclado,Accesorios,4572,3,13716,Tarjeta de Crédito,Buenos Aires,Argentina,16,47,5,12,3,VIP,2
213,2023-01-09 20:00:00,Monitor,Electrónica,551,8,4408,Tarjeta de Crédito,La Plata,Argentina,20,97,11,6,5,VIP,5
214,2023-01-09 21:00:00,Teclado,Electrónica,779,6,4674,PayPal,Córdoba,Argentina,15,21,4,9,1,Recurrente,5
215,2023-01-09 22:00:00,Tablet,Electrónica,1333,5,6665,Transferencia Bancaria,Buenos Aires,Argentina,12,72,7,12,5,Nuevo,3
216,2023-01-09 23:00:00,Monitor,Accesorios,2168,1,2168,Transferencia Bancaria,Buenos Aires,Argentina,21,33,13,16,2,VIP,4
217,2023-01-10 00:00:00,Auriculares,Accesorios,4602,4,18408,PayPal,Córdoba,Argentina,3,59,13,4,4,Recurrente,5
218,2023-01-10 01:00:00,Monitor,Accesorios,4436,3,13308,Transferencia Bancaria,Córdoba,Argentina,3,11,14,8,1,VIP,3
219,2023-01-10 02:00:00,Mouse,Accesorios,3886,1,3886,Tarjeta de Crédito,Salta,Argentina,20,48,9,9,4,Nuevo,2
220,2023-01-10 03:00:00,Teclado,Accesorios,969,5,4845,Efectivo,Salta,Argentina,13,81,12,12,1,VIP,3
221,2023-01-10 04:00:00,Tablet,Electrónica,4100,6,24600,Tarjeta de Crédito,Buenos Aires,Argentina,30,9,7,11,2,Recurrente,5
222,2023-01-10 05:00:00,Tablet,Accesorios,2389,2,4778,Tarjeta de Crédito,Mendoza,Argentina,4,64,3,10,2,VIP,2
223,2023-01-10 06:00:00,Impresora,Accesorios,805,3,2415,Efectivo,Rosario,Argentina,15,10,6,16,1,Recurrente,3
224,2023-01-10 07:00:00,Auriculares,Electrónica,1919,6,11514,PayPal,Rosario,Argentina,13,11,12,6,3,Nuevo,5
225,2023-01-10 08:00:00,Smartphone,Accesorios,4522,4,18088,Tarjeta de Crédito,Buenos Aires,Argentina,29,50,14,16,1,Nuevo,2
226,2023-01-10 09:00:00,Smartphone,Electrónica,557,9,5013,Tarjeta de Crédito,Mendoza,Argentina,13,61,7,5,2,VIP,2
227,2023-01-10 10:00:00,Monitor,Electrónica,1486,5,7430,PayPal,Córdoba,Argentina,13,58,10,6,4,Nuevo,4
228,2023-01-10 11:00:00,Impresora,Computación,2625,4,10500,Tarjeta de Crédito,Tucumán,Argentina,24,96,7,16,5,Recurrente,5
229,2023-01-10 12:00:00,Laptop,Computación,3476,2,6952,Tarjeta de Crédito,Buenos Aires,Argentina,23,50,11,18,4,VIP,4
230,2023-01-10 13:00:00,Monitor,Computación,608,6,3648,Transferencia Bancaria,La Plata,Argentina,24,14,6,9,2,Recurrente,2
231,2023-01-10 14:00:00,Impresora,Computación,3152,2,6304,PayPal,Mendoza,Argentina,28,8,2,10,4,VIP,2
232,2023-01-10 15:00:00,Auriculares,Accesorios,4566,7,31962,Tarjeta de Crédito,La Plata,Argentina,13,71,11,11,3,Recurrente,3
233,2023-01-10 16:00:00,Auriculares,Computación,3672,3,11016,Tarjeta de Crédito,La Plata,Argentina,18,29,6,6,3,VIP,4
234,2023-01-10 17:00:00,Auriculares,Electrónica,4449,9,40041,Efectivo,Buenos Aires,Argentina,29,91,6,11,1,Recurrente,1
235,2023-01-10 18:00:00,Auriculares,Accesorios,4107,5,20535,Efectivo,Mendoza,Argentina,2,95,7,2,4,Recurrente,5
236,2023-01-10 19:00:00,Auriculares,Computación,3765,8,30120,Efectivo,La Plata,Argentina,16,82,8,5,4,VIP,4
237,2023-01-10 20:00:00,Impresora,Electrónica,1351,6,8106,Tarjeta de Crédito,Salta,Argentina,13,65,14,6,2,Recurrente,2
238,2023-01-10 21:00:00,Impresora,Accesorios,2205,8,17640,Tarjeta de Crédito,Neuquén,Argentina,9,42,14,8,1,Nuevo,3
239,2023-01-10 22:00:00,Tablet,Accesorios,742,3,2226,Efectivo,Salta,Argentina,12,36,5,6,1,Recurrente,5
240,2023-01-10 23:00:00,Mouse,Computación,4400,3,13200,Transferencia Bancaria,Mendoza,Argentina,21,27,8,9,4,VIP,5
241,2023-01-11 00:00:00,Smartphone,Accesorios,1528,5,7640,Transferencia Bancaria,Rosario,Argentina,3,41,6,18,5,Nuevo,3
242,2023-01-11 01:00:00,Teclado,Electrónica,306,3,918,Transferencia Bancaria,Neuquén,Argentina,10,7,7,2,4,Nuevo,2
243,2023-01-11 02:00:00,Auriculares,Accesorios,2480,8,19840,Transferencia Bancaria,Tucumán,Argentina,14,17,5,19,4,Recurrente,1
244,2023-01-11 03:00:00,Laptop,Electrónica,491,8,3928,PayPal,La Plata,Argentina,14,38,13,13,4,Recurrente,3
245,2023-01-11 04:00:00,Teclado,Accesorios,1931,2,3862,Efectivo,La Plata,Argentina,29,92,9,4,3,Recurrente,1
246,2023-01-11 05:00:00,Impresora,Computación,2696,4,10784,Tarjeta de Crédito,Mendoza,Argentina,23,69,10,15,1,Nuevo,4
247,2023-01-11 06:00:00,Laptop,Electrónica,3870,1,3870,Efectivo,Salta,Argentina,1,80,3,17,3,Nuevo,5
248,2023-01-11 07:00:00,Laptop,Accesorios,4727,4,18908,Transferencia Bancaria,Tucumán,Argentina,10,12,13,19,5,Nuevo,2
249,2023-01-11 08:00:00,Laptop,Accesorios,1785,4,7140,Tarjeta de Crédito,Rosario,Argentina,1,87,12,11,2,VIP,1
250,2023-01-11 09:00:00,Tablet,Accesorios,3785,9,34065,PayPal,La Plata,Argentina,22,13,5,16,5,VIP,2
251,2023-01-11 10:00:00,Impresora,Electrónica,2695,3,8085,Efectivo,Buenos Aires,Argentina,28,32,12,11,1,Recurrente,4
252,2023-01-11 11:00:00,Laptop,Electrónica,68,2,136,Tarjeta de Crédito,Salta,Argentina,30,82,9,2,2,VIP,1
253,2023-01-11 12:00:00,Auriculares,Electrónica,1174,9,10566,Tarjeta de Crédito,Mendoza,Argentina,4,95,9,3,5,VIP,2
254,2023-01-11 13:00:00,Monitor,Computación,4035,9,36315,Transferencia Bancaria,Mendoza,Argentina,12,22,10,14,1,Recurrente,2
255,2023-01-11 14:00:00,Laptop,Computación,2704,1,2704,Transferencia Bancaria,Salta,Argentina,0,46,4,17,5,Recurrente,4
256,2023-01-11 15:00:00,Tablet,Electrónica,2130,6,12780,Efectivo,La Plata,Argentina,6,45,2,9,2,Nuevo,3
257,2023-01-11 16:00:00,Teclado,Accesorios,1597,8,12776,PayPal,Rosario,Argentina,6,74,10,4,2,Nuevo,4
258,2023-01-11 17:00:00,Impresora,Computación,911,3,2733,Tarjeta de Crédito,La Plata,Argentina,9,37,2,15,5,Recurrente,1
259,2023-01-11 18:00:00,Mouse,Electrónica,204,9,1836,Transferencia Bancaria,Salta,Argentina,5,93,4,12,3,Recurrente,1
260,2023-01-11 19:00:00,Tablet,Accesorios,3544,2,7088,Efectivo,Neuquén,Argentina,19,81,4,13,5,VIP,5
261,2023-01-11 20:00:00,Laptop,Computación,954,6,5724,Transferencia Bancaria,Córdoba,Argentina,11,58,10,12,5,VIP,2
262,2023-01-11 21:00:00,Impresora,Accesorios,1319,1,1319,Efectivo,La Plata,Argentina,12,91,2,12,5,VIP,1
263,2023-01-11 22:00:00,Monitor,Accesorios,454,7,3178,Transferencia Bancaria,Tucumán,Argentina,23,40,8,19,3,Recurrente,3
264,2023-01-11 23:00:00,Laptop,Accesorios,893,3,2679,PayPal,Neuquén,Argentina,27,89,3,11,4,Recurrente,3
265,2023-01-12 00:00:00,Tablet,Accesorios,1832,7,12824,Tarjeta de Crédito,Salta,Argentina,10,60,8,17,2,Nuevo,4
266,2023-01-12 01:00:00,Smartphone,Computación,1614,4,6456,Transferencia Bancaria,Neuquén,Argentina,17,21,2,9,1,VIP,1
267,2023-01-12 02:00:00,Auriculares,Computación,1234,9,11106,Tarjeta de Crédito,Tucumán,Argentina,1,14,14,7,2,Nuevo,1
268,2023-01-12 03:00:00,Mouse,Computación,796,5,3980,Efectivo,Neuquén,Argentina,15,91,11,14,2,Recurrente,5
269,2023-01-12 04:00:00,Teclado,Electrónica,1775,3,5325,PayPal,Neuquén,Argentina,1,48,11,16,4,VIP,5
270,2023-01-12 05:00:00,Tablet,Computación,3238,8,25904,Tarjeta de Crédito,Salta,Argentina,18,6,9,14,2,Nuevo,5
271,2023-01-12 06:00:00,Impresora,Accesorios,320,6,1920,Transferencia Bancaria,Córdoba,Argentina,5,18,11,2,2,Recurrente,1
272,2023-01-12 07:00:00,Mouse,Computación,4915,2,9830,Tarjeta de Crédito,Tucumán,Argentina,0,45,14,3,3,Nuevo,4
273,2023-01-12 08:00:00,Mouse,Accesorios,4006,3,12018,Tarjeta de Crédito,Tucumán,Argentina,10,6,11,14,3,VIP,4
274,2023-01-12 09:00:00,Mouse,Electrónica,221,8,1768,Efectivo,Buenos Aires,Argentina,17,23,3,3,3,Nuevo,4
275,2023-01-12 10:00:00,Laptop,Accesorios,323,7,2261,PayPal,Mendoza,Argentina,9,84,4,12,3,Nuevo,4
276,2023-01-12 11:00:00,Auriculares,Accesorios,2356,6,14136,PayPal,Tucumán,Argentina,30,93,9,14,3,Recurrente,3
277,2023-01-12 12:00:00,Laptop,Accesorios,1208,1,1208,Tarjeta de Crédito,Mendoza,Argentina,17,5,4,11,1,VIP,1
278,2023-01-12 13:00:00,Impresora,Electrónica,1756,9,15804,Tarjeta de Crédito,Salta,Argentina,29,6,2,16,4,Nuevo,2
279,2023-01-12 14:00:00,Laptop,Computación,1821,3,5463,Efectivo,Rosario,Argentina,27,31,10,2,5,Recurrente,1
280,2023-01-12 15:00:00,Smartphone,Computación,471,5,2355,Tarjeta de Crédito,La Plata,Argentina,0,6,9,15,3,VIP,4
281,2023-01-12 16:00:00,Auriculares,Electrónica,1259,7,8813,Efectivo,Buenos Aires,Argentina,18,98,5,11,4,Recurrente,3
282,2023-01-12 17:00:00,Auriculares,Accesorios,4725,7,33075,PayPal,Salta,Argentina,15,55,9,19,5,VIP,3
283,2023-01-12 18:00:00,Impresora,Computación,940,3,2820,PayPal,Córdoba,Argentina,25,14,6,12,2,Recurrente,1
284,2023-01-12 19:00:00,Teclado,Electrónica,4867,4,19468,Efectivo,Rosario,Argentina,6,23,4,8,2,Recurrente,2
285,2023-01-12 20:00:00,Smartphone,Computación,3317,7,23219,Tarjeta de Crédito,Neuquén,Argentina,14,84,2,16,4,Recurrente,4
286,2023-01-12 21:00:00,Tablet,Electrónica,1523,8,12184,PayPal,Buenos Aires,Argentina,28,17,14,4,1,Nuevo,3
287,2023-01-12 22:00:00,Laptop,Accesorios,3293,2,6586,Transferencia Bancaria,Buenos Aires,Argentina,0,52,11,3,1,Nuevo,4
288,2023-01-12 23:00:00,Monitor,Computación,4528,9,40752,Efectivo,Salta,Argentina,22,60,6,9,4,Recurrente,4
289,2023-01-13 00:00:00,Laptop,Electrónica,2231,7,15617,PayPal,Córdoba,Argentina,20,76,12,9,1,VIP,4
290,2023-01-13 01:00:00,Mouse,Computación,1499,8,11992,PayPal,Córdoba,Argentina,8,60,7,12,1,Recurrente,5
291,2023-01-13 02:00:00,Laptop,Computación,3146,6,18876,PayPal,Mendoza,Argentina,1,54,5,17,2,Nuevo,4
292,2023-01-13 03:00:00,Tablet,Computación,3306,6,19836,Transferencia Bancaria,La Plata,Argentina,16,99,8,3,1,VIP,4
293,2023-01-13 04:00:00,Laptop,Computación,3206,9,28854,Transferencia Bancaria,Salta,Argentina,24,49,4,6,1,Nuevo,2
294,2023-01-13 05:00:00,Smartphone,Electrónica,1640,4,6560,Transferencia Bancaria,Rosario,Argentina,23,93,8,8,4,Recurrente,2
295,2023-01-13 06:00:00,Smartphone,Accesorios,4289,5,21445,Tarjeta de Crédito,La Plata,Argentina,9,63,2,14,1,Nuevo,5
296,2023-01-13 07:00:00,Auriculares,Electrónica,4031,9,36279,Efectivo,Rosario,Argentina,5,43,8,3,3,Nuevo,5
297,2023-01-13 08:00:00,Impresora,Electrónica,1485,1,1485,Tarjeta de Crédito,Buenos Aires,Argentina,30,25,2,4,3,Nuevo,4
298,2023-01-13 09:00:00,Teclado,Electrónica,273,4,1092,Transferencia Bancaria,Tucumán,Argentina,4,59,14,10,4,Recurrente,3
299,2023-01-13 10:00:00,Monitor,Accesorios,269,7,1883,Efectivo,Tucumán,Argentina,7,61,12,11,3,Nuevo,3
300,2023-01-13 11:00:00,Mouse,Computación,4324,9,38916,Tarjeta de Crédito,Salta,Argentina,7,45,2,14,2,Recurrente,1
301,2023-01-13 12:00:00,Laptop,Computación,1704,6,10224,Tarjeta de Crédito,Córdoba,Argentina,29,97,3,14,4,Recurrente,3
302,2023-01-13 13:00:00,Laptop,Computación,4578,8,36624,Tarjeta de Crédito,Córdoba,Argentina,4,74,3,6,1,Nuevo,3
303,2023-01-13 14:00:00,Tablet,Accesorios,314,9,2826,Transferencia Bancaria,Neuquén,Argentina,11,86,5,8,3,VIP,2
304,2023-01-13 15:00:00,Impresora,Computación,1003,4,4012,PayPal,Buenos Aires,Argentina,6,53,14,18,2,Nuevo,1
305,2023-01-13 16:00:00,Smartphone,Accesorios,4574,1,4574,Efectivo,Buenos Aires,Argentina,12,48,2,16,4,Nuevo,1
306,2023-01-13 17:00:00,Monitor,Computación,3783,8,30264,Transferencia Bancaria,Rosario,Argentina,12,39,5,6,4,Nuevo,2
307,2023-01-13 18:00:00,Auriculares,Computación,2824,2,5648,Efectivo,Buenos Aires,Argentina,16,95,3,8,1,VIP,3
308,2023-01-13 19:00:00,Smartphone,Electrónica,3174,1,3174,Transferencia Bancaria,Neuquén,Argentina,3,9,5,3,5,VIP,3
309,2023-01-13 20:00:00,Mouse,Accesorios,529,7,3703,Tarjeta de Crédito,Salta,Argentina,17,75,5,19,3,Recurrente,1
310,2023-01-13 21:00:00,Impresora,Electrónica,3564,9,32076,Tarjeta de Crédito,Rosario,Argentina,9,78,10,11,2,VIP,3
311,2023-01-13 22:00:00,Mouse,Electrónica,1403,9,12627,PayPal,La Plata,Argentina,2,78,10,2,4,VIP,1
312,2023-01-13 23:00:00,Teclado,Electrónica,3372,3,10116,PayPal,Córdoba,Argentina,11,55,2,15,3,Nuevo,3
313,2023-01-14 00:00:00,Auriculares,Accesorios,3928,6,23568,Efectivo,Córdoba,Argentina,0,61,6,17,2,Recurrente,4
314,2023-01-14 01:00:00,Teclado,Accesorios,939,7,6573,PayPal,Tucumán,Argentina,26,62,8,7,2,Recurrente,2
315,2023-01-14 02:00:00,Tablet,Computación,3904,9,35136,PayPal,Tucumán,Argentina,10,96,5,13,4,VIP,5
316,2023-01-14 03:00:00,Mouse,Electrónica,974,2,1948,Efectivo,Neuquén,Argentina,17,40,13,4,3,VIP,4
317,2023-01-14 04:00:00,Tablet,Computación,2220,8,17760,Transferencia Bancaria,Salta,Argentina,12,14,6,8,2,Nuevo,3
318,2023-01-14 05:00:00,Laptop,Electrónica,1952,7,13664,PayPal,Córdoba,Argentina,16,54,3,4,4,VIP,5
319,2023-01-14 06:00:00,Teclado,Accesorios,4923,4,19692,Transferencia Bancaria,Neuquén,Argentina,7,41,4,18,3,VIP,4
320,2023-01-14 07:00:00,Impresora,Accesorios,2445,2,4890,Tarjeta de Crédito,Salta,Argentina,19,24,8,16,3,Recurrente,2
321,2023-01-14 08:00:00,Mouse,Accesorios,78,8,624,PayPal,La Plata,Argentina,18,17,11,12,4,VIP,5
322,2023-01-14 09:00:00,Monitor,Electrónica,84,5,420,Tarjeta de Crédito,La Plata,Argentina,16,79,14,3,3,Nuevo,5
323,2023-01-14 10:00:00,Auriculares,Accesorios,3639,6,21834,Tarjeta de Crédito,Mendoza,Argentina,1,23,8,8,5,Recurrente,2
324,2023-01-14 11:00:00,Smartphone,Electrónica,2720,7,19040,Transferencia Bancaria,Rosario,Argentina,2,96,5,8,2,Recurrente,4
325,2023-01-14 12:00:00,Impresora,Computación,3415,1,3415,Efectivo,Tucumán,Argentina,2,60,13,11,2,VIP,5
326,2023-01-14 13:00:00,Impresora,Electrónica,638,8,5104,PayPal,Rosario,Argentina,5,49,2,13,3,Nuevo,2
327,2023-01-14 14:00:00,Tablet,Computación,3268,4,13072,Transferencia Bancaria,Tucumán,Argentina,9,64,2,19,4,Recurrente,4
328,2023-01-14 15:00:00,Teclado,Electrónica,3188,9,28692,Efectivo,Mendoza,Argentina,23,72,5,7,1,Nuevo,3
329,2023-01-14 16:00:00,Mouse,Computación,953,1,953,Tarjeta de Crédito,Córdoba,Argentina,21,61,5,9,3,Nuevo,1
330,2023-01-14 17:00:00,Mouse,Accesorios,4136,2,8272,PayPal,Neuquén,Argentina,17,58,7,6,1,VIP,3
331,2023-01-14 18:00:00,Laptop,Computación,2219,6,13314,Tarjeta de Crédito,Salta,Argentina,17,41,8,4,3,Nuevo,3
332,2023-01-14 19:00:00,Laptop,Accesorios,389,1,389,Tarjeta de Crédito,Rosario,Argentina,13,87,10,3,1,Recurrente,1
333,2023-01-14 20:00:00,Auriculares,Accesorios,4320,4,17280,PayPal,Tucumán,Argentina,15,41,10,7,3,VIP,3
334,2023-01-14 21:00:00,Tablet,Computación,1764,8,14112,Efectivo,Rosario,Argentina,6,18,11,8,4,Recurrente,3
335,2023-01-14 22:00:00,Impresora,Electrónica,4742,5,23710,Efectivo,Córdoba,Argentina,0,99,13,9,1,Nuevo,2
336,2023-01-14 23:00:00,Mouse,Electrónica,4596,9,41364,PayPal,Salta,Argentina,16,96,13,5,5,Nuevo,2
337,2023-01-15 00:00:00,Monitor,Electrónica,606,6,3636,PayPal,Buenos Aires,Argentina,22,48,6,13,4,VIP,4
338,2023-01-15 01:00:00,Tablet,Electrónica,3137,1,3137,Transferencia Bancaria,Tucumán,Argentina,24,87,11,13,3,VIP,5
339,2023-01-15 02:00:00,Auriculares,Electrónica,3316,6,19896,Transferencia Bancaria,Neuquén,Argentina,4,46,12,18,1,Recurrente,4
340,2023-01-15 03:00:00,Auriculares,Accesorios,3617,6,21702,Tarjeta de Crédito,Buenos Aires,Argentina,26,5,4,10,2,Recurrente,2
341,2023-01-15 04:00:00,Tablet,Electrónica,2106,6,12636,PayPal,Mendoza,Argentina,0,27,4,13,4,Nuevo,2
342,2023-01-15 05:00:00,Auriculares,Accesorios,3949,8,31592,Efectivo,Salta,Argentina,20,68,7,18,1,VIP,1
343,2023-01-15 06:00:00,Tablet,Accesorios,1066,6,6396,Tarjeta de Crédito,La Plata,Argentina,26,32,2,11,4,Nuevo,1
344,2023-01-15 07:00:00,Smartphone,Accesorios,2112,5,10560,Tarjeta de Crédito,Rosario,Argentina,16,8,8,12,1,Nuevo,2
345,2023-01-15 08:00:00,Tablet,Computación,888,2,1776,Tarjeta de Crédito,Tucumán,Argentina,9,45,4,14,2,Recurrente,3
346,2023-01-15 09:00:00,Teclado,Computación,1687,4,6748,Tarjeta de Crédito,Neuquén,Argentina,30,64,6,5,5,Recurrente,4
347,2023-01-15 10:00:00,Tablet,Accesorios,4371,5,21855,Efectivo,Rosario,Argentina,11,22,8,16,2,Recurrente,2
348,2023-01-15 11:00:00,Auriculares,Computación,3546,4,14184,Tarjeta de Crédito,Mendoza,Argentina,24,67,8,13,3,VIP,2
349,2023-01-15 12:00:00,Mouse,Electrónica,1863,2,3726,PayPal,Mendoza,Argentina,19,65,10,11,4,Recurrente,1
350,2023-01-15 13:00:00,Teclado,Electrónica,3529,7,24703,Transferencia Bancaria,Rosario,Argentina,24,53,2,8,5,VIP,4
351,2023-01-15 14:00:00,Auriculares,Accesorios,1501,2,3002,Efectivo,Tucumán,Argentina,1,51,4,3,4,Nuevo,4
352,2023-01-15 15:00:00,Laptop,Electrónica,2363,1,2363,PayPal,Neuquén,Argentina,22,43,10,8,1,VIP,5
353,2023-01-15 16:00:00,Laptop,Accesorios,1564,5,7820,PayPal,Salta,Argentina,15,93,9,9,3,Recurrente,2
354,2023-01-15 17:00:00,Mouse,Accesorios,1281,1,1281,PayPal,Córdoba,Argentina,14,86,3,7,3,VIP,5
355,2023-01-15 18:00:00,Mouse,Electrónica,1695,1,1695,Transferencia Bancaria,Salta,Argentina,27,10,9,9,4,VIP,1
356,2023-01-15 19:00:00,Teclado,Computación,3049,1,3049,Transferencia Bancaria,Córdoba,Argentina,12,87,9,5,3,Recurrente,5
357,2023-01-15 20:00:00,Smartphone,Electrónica,3490,6,20940,Transferencia Bancaria,Neuquén,Argentina,17,57,3,10,4,Recurrente,3
358,2023-01-15 21:00:00,Mouse,Electrónica,4106,9,36954,PayPal,La Plata,Argentina,27,80,9,6,1,Nuevo,2
359,2023-01-15 22:00:00,Laptop,Accesorios,355,1,355,Transferencia Bancaria,Salta,Argentina,19,29,4,7,1,VIP,2
360,2023-01-15 23:00:00,Tablet,Accesorios,3586,5,17930,Tarjeta de Crédito,Neuquén,Argentina,21,69,8,13,4,Nuevo,4
361,2023-01-16 00:00:00,Auriculares,Accesorios,1773,9,15957,Transferencia Bancaria,Rosario,Argentina,13,9,14,6,2,Nuevo,5
362,2023-01-16 01:00:00,Laptop,Accesorios,1739,9,15651,Efectivo,Rosario,Argentina,17,69,10,6,2,VIP,4
363,2023-01-16 02:00:00,Laptop,Computación,1567,1,1567,PayPal,Tucumán,Argentina,1,12,5,19,1,Nuevo,5
364,2023-01-16 03:00:00,Smartphone,Computación,3967,8,31736,PayPal,Rosario,Argentina,1,43,12,7,5,VIP,5
365,2023-01-16 04:00:00,Teclado,Computación,469,1,469,Tarjeta de Crédito,Tucumán,Argentina,2,47,7,10,2,Nuevo,1
366,2023-01-16 05:00:00,Teclado,Accesorios,2986,8,23888,Transferencia Bancaria,Neuquén,Argentina,4,86,10,12,4,Nuevo,5
367,2023-01-16 06:00:00,Impresora,Accesorios,3912,1,3912,Transferencia Bancaria,Rosario,Argentina,24,77,12,15,1,VIP,4
368,2023-01-16 07:00:00,Smartphone,Accesorios,4279,5,21395,Efectivo,Mendoza,Argentina,15,9,12,3,3,Recurrente,5
369,2023-01-16 08:00:00,Tablet,Computación,1500,8,12000,Tarjeta de Crédito,Buenos Aires,Argentina,21,8,6,15,3,VIP,5
370,2023-01-16 09:00:00,Teclado,Accesorios,3146,6,18876,Efectivo,Neuquén,Argentina,30,97,13,11,2,Recurrente,2
371,2023-01-16 10:00:00,Auriculares,Electrónica,3311,9,29799,Efectivo,Rosario,Argentina,14,5,2,6,5,VIP,2
372,2023-01-16 11:00:00,Mouse,Electrónica,1214,1,1214,PayPal,Buenos Aires,Argentina,11,98,4,5,2,VIP,2
373,2023-01-16 12:00:00,Smartphone,Accesorios,1919,9,17271,PayPal,Córdoba,Argentina,29,60,12,8,5,Recurrente,3
374,2023-01-16 13:00:00,Mouse,Electrónica,1869,1,1869,Transferencia Bancaria,La Plata,Argentina,8,49,10,14,2,Recurrente,2
375,2023-01-16 14:00:00,Laptop,Electrónica,2755,3,8265,Transferencia Bancaria,Salta,Argentina,25,69,4,11,3,VIP,3
376,2023-01-16 15:00:00,Auriculares,Computación,3565,1,3565,Efectivo,Salta,Argentina,30,7,12,11,5,VIP,3
377,2023-01-16 16:00:00,Auriculares,Accesorios,1392,3,4176,Transferencia Bancaria,Neuquén,Argentina,13,26,12,5,3,VIP,4
378,2023-01-16 17:00:00,Laptop,Accesorios,2276,2,4552,Efectivo,Córdoba,Argentina,28,76,11,17,4,Recurrente,2
379,2023-01-16 18:00:00,Smartphone,Computación,1129,2,2258,Transferencia Bancaria,Rosario,Argentina,20,60,3,16,4,VIP,5
380,2023-01-16 19:00:00,Laptop,Electrónica,4256,9,38304,Transferencia Bancaria,Salta,Argentina,15,22,5,12,1,Recurrente,1
381,2023-01-16 20:00:00,Mouse,Electrónica,4613,8,36904,PayPal,Tucumán,Argentina,10,29,6,4,3,Nuevo,5
382,2023-01-16 21:00:00,Impresora,Accesorios,2829,1,2829,PayPal,Córdoba,Argentina,5,52,8,16,3,Recurrente,2
383,2023-01-16 22:00:00,Auriculares,Electrónica,2578,4,10312,PayPal,Mendoza,Argentina,9,88,8,17,1,Nuevo,5
384,2023-01-16 23:00:00,Monitor,Computación,863,1,863,PayPal,Buenos Aires,Argentina,27,35,10,15,4,VIP,2
385,2023-01-17 00:00:00,Monitor,Computación,2081,1,2081,Tarjeta de Crédito,Tucumán,Argentina,7,34,14,6,4,VIP,2
386,2023-01-17 01:00:00,Mouse,Accesorios,372,4,1488,PayPal,Salta,Argentina,15,84,9,18,5,Recurrente,5
387,2023-01-17 02:00:00,Tablet,Computación,3019,2,6038,Tarjeta de Crédito,Tucumán,Argentina,2,70,14,19,5,Nuevo,3
388,2023-01-17 03:00:00,Teclado,Computación,953,3,2859,PayPal,Rosario,Argentina,1,85,3,2,4,VIP,4
389,2023-01-17 04:00:00,Laptop,Accesorios,1591,9,14319,Transferencia Bancaria,Mendoza,Argentina,15,14,13,10,2,VIP,4
390,2023-01-17 05:00:00,Laptop,Computación,3553,2,7106,Efectivo,Buenos Aires,Argentina,18,75,9,15,3,Nuevo,4
391,2023-01-17 06:00:00,Tablet,Computación,2703,4,10812,Transferencia Bancaria,Mendoza,Argentina,29,63,9,12,5,VIP,4
392,2023-01-17 07:00:00,Tablet,Computación,2526,1,2526,Transferencia Bancaria,Córdoba,Argentina,8,55,6,3,2,VIP,1
393,2023-01-17 08:00:00,Mouse,Electrónica,3390,2,6780,Tarjeta de Crédito,Rosario,Argentina,15,13,14,6,5,Recurrente,2
