Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto
196,2023-01-09 03:00:00,Smartphone,Accesorios,10490,8,83920,Transferencia Bancaria,Rosario,Argentina,14,0,9,11,2,Recurrente,4
197,2023-01-09 04:00:00,Smartphone,Electrónica,6478,9,58302,Tarjeta de Crédito,La Plata,Argentina,1,0,11,11,5,Recurrente,4
198,2023-01-09 05:00:00,Auriculares,Electrónica,11760,7,82320,PayPal,La Plata,Argentina,24,0,3,1,4,Nuevo,4
199,2023-01-09 06:00:00,Monitor,Computación,22520,5,112600,Transferencia Bancaria,Rosario,Argentina,3,0,11,14,3,VIP,5
200,2023-01-09 07:00:00,Tablet,Electrónica,24168,3,72504,Efectivo,Salta,Argentina,11,0,6,8,1,Nuevo,5
201,2023-01-09 08:00:00,Teclado,Computación,5174,2,10348,Transferencia Bancaria,Buenos Aires,Argentina,2,0,5,7,2,Nuevo,4
202,2023-01-09 09:00:00,Mouse,Accesorios,24137,9,217233,PayPal,Mendoza,Argentina,3,0,8,11,4,Recurrente,3
203,2023-01-09 10:00:00,Teclado,Accesorios,16355,7,114485,PayPal,Rosario,Argentina,16,0,9,7,4,Nuevo,3
204,2023-01-09 11:00:00,Laptop,Computación,18163,8,145304,Tarjeta de Crédito,Neuquén,Argentina,24,0,11,10,4,Nuevo,5
205,2023-01-09 12:00:00,Auriculares,Electrónica,15477,3,46431,PayPal,La Plata,Argentina,19,0,14,16,5,Nuevo,1
206,2023-01-09 13:00:00,Monitor,Accesorios,14297,5,71485,Transferencia Bancaria,Neuquén,Argentina,28,0,11,15,2,VIP,2
207,2023-01-09 14:00:00,Mouse,Electrónica,9110,5,45550,Tarjeta de Crédito,Mendoza,Argentina,7,0,6,10,4,Nuevo,5
208,2023-01-09 15:00:00,Auriculares,Accesorios,3688,6,22128,PayPal,Salta,Argentina,11,0,8,8,3,Recurrente,4
209,2023-01-09 16:00:00,Impresora,Computación,9381,8,75048,Tarjeta de Crédito,Mendoza,Argentina,13,0,3,4,1,VIP,5
210,2023-01-09 17:00:00,Monitor,Computación,14784,6,88704,Tarjeta de Crédito,Neuquén,Argentina,19,0,3,7,5,Recurrente,5
211,2023-01-09 18:00:00,Teclado,Computación,7698,2,15396,Efectivo,Neuquén,Argentina,7,0,3,1,3,VIP,3
212,2023-01-09 19:00:00,Teclado,Accesorios,11160,7,78120,Tarjeta de Crédito,Buenos Aires,Argentina,14,0,5,7,1,VIP,2
213,2023-01-09 20:00:00,Monitor,Electrónica,3157,2,6314,Tarjeta de Crédito,La Plata,Argentina,9,0,11,15,4,VIP,5
214,2023-01-09 21:00:00,Teclado,Electrónica,18376,2,36752,PayPal,Córdoba,Argentina,2,0,13,14,4,Recurrente,4
215,2023-01-09 22:00:00,Tablet,Electrónica,15649,8,125192,Transferencia Bancaria,Buenos Aires,Argentina,27,0,14,13,3,Nuevo,4
216,2023-01-09 23:00:00,Monitor,Accesorios,8088,8,64704,Transferencia Bancaria,Buenos Aires,Argentina,7,0,6,5,1,VIP,4
217,2023-01-10 00:00:00,Auriculares,Accesorios,17393,2,34786,PayPal,Córdoba,Argentina,19,0,5,8,2,Recurrente,4
218,2023-01-10 01:00:00,Monitor,Accesorios,12239,3,36717,Transferencia Bancaria,Córdoba,Argentina,11,0,3,7,4,VIP,3
219,2023-01-10 02:00:00,Mouse,Accesorios,24075,8,192600,Tarjeta de Crédito,Salta,Argentina,28,0,10,9,5,Nuevo,5
220,2023-01-10 03:00:00,Teclado,Accesorios,23688,9,213192,Efectivo,Salta,Argentina,15,0,11,15,4,VIP,3
221,2023-01-10 04:00:00,Tablet,Electrónica,8927,9,80343,Tarjeta de Crédito,Buenos Aires,Argentina,22,0,12,14,1,Recurrente,3
222,2023-01-10 05:00:00,Tablet,Accesorios,19199,5,95995,Tarjeta de Crédito,Mendoza,Argentina,20,0,5,4,1,VIP,3
223,2023-01-10 06:00:00,Impresora,Accesorios,10846,7,75922,Efectivo,Rosario,Argentina,20,0,14,16,5,Recurrente,3
224,2023-01-10 07:00:00,Auriculares,Electrónica,18142,4,72568,PayPal,Rosario,Argentina,8,0,12,16,4,Nuevo,3
225,2023-01-10 08:00:00,Smartphone,Accesorios,7663,9,68967,Tarjeta de Crédito,Buenos Aires,Argentina,16,0,6,4,4,Nuevo,4
226,2023-01-10 09:00:00,Smartphone,Electrónica,5134,5,25670,Tarjeta de Crédito,Mendoza,Argentina,17,0,14,17,2,VIP,2
227,2023-01-10 10:00:00,Monitor,Electrónica,17093,5,85465,PayPal,Córdoba,Argentina,11,0,9,11,4,Nuevo,3
228,2023-01-10 11:00:00,Impresora,Computación,14485,7,101395,Tarjeta de Crédito,Tucumán,Argentina,10,0,4,2,1,Recurrente,3
229,2023-01-10 12:00:00,Laptop,Computación,19116,1,19116,Tarjeta de Crédito,Buenos Aires,Argentina,28,0,8,12,5,VIP,4
230,2023-01-10 13:00:00,Monitor,Computación,25829,3,77487,Transferencia Bancaria,La Plata,Argentina,1,0,12,10,3,Recurrente,2
231,2023-01-10 14:00:00,Impresora,Computación,22356,6,134136,PayPal,Mendoza,Argentina,4,0,11,11,1,VIP,5
232,2023-01-10 15:00:00,Auriculares,Accesorios,11539,7,80773,Tarjeta de Crédito,La Plata,Argentina,8,0,11,14,3,Recurrente,4
233,2023-01-10 16:00:00,Auriculares,Computación,22899,3,68697,Tarjeta de Crédito,La Plata,Argentina,9,0,10,11,5,VIP,3
234,2023-01-10 17:00:00,Auriculares,Electrónica,4165,9,37485,Efectivo,Buenos Aires,Argentina,8,0,5,6,2,Recurrente,3
235,2023-01-10 18:00:00,Auriculares,Accesorios,17982,7,125874,Efectivo,Mendoza,Argentina,17,0,9,11,3,Recurrente,4
236,2023-01-10 19:00:00,Auriculares,Computación,14576,5,72880,Efectivo,La Plata,Argentina,25,0,7,10,4,VIP,3
237,2023-01-10 20:00:00,Impresora,Electrónica,23687,8,189496,Tarjeta de Crédito,Salta,Argentina,6,0,8,6,5,Recurrente,5
238,2023-01-10 21:00:00,Impresora,Accesorios,20161,1,20161,Tarjeta de Crédito,Neuquén,Argentina,17,0,11,15,2,Nuevo,3
239,2023-01-10 22:00:00,Tablet,Accesorios,20674,6,124044,Efectivo,Salta,Argentina,23,0,5,6,4,Recurrente,5
240,2023-01-10 23:00:00,Mouse,Computación,23062,7,161434,Transferencia Bancaria,Mendoza,Argentina,1,0,13,11,4,VIP,3
241,2023-01-11 00:00:00,Smartphone,Accesorios,18689,2,37378,Transferencia Bancaria,Rosario,Argentina,22,0,3,3,4,Nuevo,5
242,2023-01-11 01:00:00,Teclado,Electrónica,23216,5,116080,Transferencia Bancaria,Neuquén,Argentina,29,0,11,12,4,Nuevo,4
243,2023-01-11 02:00:00,Auriculares,Accesorios,21694,5,108470,Transferencia Bancaria,Tucumán,Argentina,8,0,13,11,4,Recurrente,3
244,2023-01-11 03:00:00,Laptop,Electrónica,17577,1,17577,PayPal,La Plata,Argentina,13,0,6,6,5,Recurrente,3
245,2023-01-11 04:00:00,Teclado,Accesorios,14777,1,14777,Efectivo,La Plata,Argentina,7,0,6,4,5,Recurrente,3
246,2023-01-11 05:00:00,Impresora,Computación,20245,3,60735,Tarjeta de Crédito,Mendoza,Argentina,12,0,9,10,2,Nuevo,3
247,2023-01-11 06:00:00,Laptop,Electrónica,4884,5,24420,Efectivo,Salta,Argentina,23,0,3,5,5,Nuevo,4
248,2023-01-11 07:00:00,Laptop,Accesorios,11193,9,100737,Transferencia Bancaria,Tucumán,Argentina,4,0,11,9,1,Nuevo,2
249,2023-01-11 08:00:00,Laptop,Accesorios,21363,4,85452,Tarjeta de Crédito,Rosario,Argentina,8,0,9,8,4,VIP,5
250,2023-01-11 09:00:00,Tablet,Accesorios,8923,9,80307,PayPal,La Plata,Argentina,9,0,7,6,3,VIP,4
251,2023-01-11 10:00:00,Impresora,Electrónica,3831,9,34479,Efectivo,Buenos Aires,Argentina,27,0,11,10,5,Recurrente,2
252,2023-01-11 11:00:00,Laptop,Electrónica,22833,9,205497,Tarjeta de Crédito,Salta,Argentina,5,0,8,9,3,VIP,1
253,2023-01-11 12:00:00,Auriculares,Electrónica,17309,6,103854,Tarjeta de Crédito,Mendoza,Argentina,14,0,4,8,4,VIP,4
254,2023-01-11 13:00:00,Monitor,Computación,17749,3,53247,Transferencia Bancaria,Mendoza,Argentina,12,0,9,11,5,Recurrente,3
255,2023-01-11 14:00:00,Laptop,Computación,7677,7,53739,Transferencia Bancaria,Salta,Argentina,20,0,5,6,3,Recurrente,3
256,2023-01-11 15:00:00,Tablet,Electrónica,18706,8,149648,Efectivo,La Plata,Argentina,24,0,5,9,4,Nuevo,3
257,2023-01-11 16:00:00,Teclado,Accesorios,7099,4,28396,PayPal,Rosario,Argentina,16,0,7,11,5,Nuevo,3
258,2023-01-11 17:00:00,Impresora,Computación,22281,4,89124,Tarjeta de Crédito,La Plata,Argentina,23,0,11,11,3,Recurrente,3
259,2023-01-11 18:00:00,Mouse,Electrónica,24157,5,120785,Transferencia Bancaria,Salta,Argentina,25,0,6,8,4,Recurrente,4
260,2023-01-11 19:00:00,Tablet,Accesorios,9919,7,69433,Efectivo,Neuquén,Argentina,20,0,11,11,5,VIP,2
261,2023-01-11 20:00:00,Laptop,Computación,27024,1,27024,Transferencia Bancaria,Córdoba,Argentina,8,0,3,1,3,VIP,5
262,2023-01-11 21:00:00,Impresora,Accesorios,7432,6,44592,Efectivo,La Plata,Argentina,5,0,5,9,3,VIP,4
263,2023-01-11 22:00:00,Monitor,Accesorios,13263,2,26526,Transferencia Bancaria,Tucumán,Argentina,2,0,12,16,2,Recurrente,2
264,2023-01-11 23:00:00,Laptop,Accesorios,10342,6,62052,PayPal,Neuquén,Argentina,30,0,5,6,3,Recurrente,4
265,2023-01-12 00:00:00,Tablet,Accesorios,3662,3,10986,Tarjeta de Crédito,Salta,Argentina,14,0,13,17,4,Nuevo,3
266,2023-01-12 01:00:00,Smartphone,Computación,22855,9,205695,Transferencia Bancaria,Neuquén,Argentina,5,0,8,8,4,VIP,3
267,2023-01-12 02:00:00,Auriculares,Computación,11291,7,79037,Tarjeta de Crédito,Tucumán,Argentina,23,0,13,14,5,Nuevo,3
268,2023-01-12 03:00:00,Mouse,Computación,22508,3,67524,Efectivo,Neuquén,Argentina,15,0,6,8,3,Recurrente,5
269,2023-01-12 04:00:00,Teclado,Electrónica,3376,3,10128,PayPal,Neuquén,Argentina,30,0,9,8,5,VIP,4
270,2023-01-12 05:00:00,Tablet,Computación,19477,5,97385,Tarjeta de Crédito,Salta,Argentina,9,0,10,11,3,Nuevo,4
271,2023-01-12 06:00:00,Impresora,Accesorios,7246,2,14492,Transferencia Bancaria,Córdoba,Argentina,7,0,10,12,2,Recurrente,3
272,2023-01-12 07:00:00,Mouse,Computación,27632,9,248688,Tarjeta de Crédito,Tucumán,Argentina,8,0,13,16,4,Nuevo,4
273,2023-01-12 08:00:00,Mouse,Accesorios,24726,9,222534,Tarjeta de Crédito,Tucumán,Argentina,13,0,3,4,4,VIP,3
274,2023-01-12 09:00:00,Mouse,Electrónica,15121,3,45363,Efectivo,Buenos Aires,Argentina,15,0,7,10,5,Nuevo,5
275,2023-01-12 10:00:00,Laptop,Accesorios,3732,8,29856,PayPal,Mendoza,Argentina,2,0,14,14,4,Nuevo,5
276,2023-01-12 11:00:00,Auriculares,Accesorios,22061,6,132366,PayPal,Tucumán,Argentina,13,0,13,15,4,Recurrente,4
277,2023-01-12 12:00:00,Laptop,Accesorios,4313,4,17252,Tarjeta de Crédito,Mendoza,Argentina,4,0,6,9,5,VIP,5
278,2023-01-12 13:00:00,Impresora,Electrónica,10916,4,43664,Tarjeta de Crédito,Salta,Argentina,1,0,12,10,3,Nuevo,4
279,2023-01-12 14:00:00,Laptop,Computación,14685,8,117480,Efectivo,Rosario,Argentina,21,0,9,13,1,Recurrente,2
280,2023-01-12 15:00:00,Smartphone,Computación,17449,5,87245,Tarjeta de Crédito,La Plata,Argentina,3,0,8,9,3,VIP,3
281,2023-01-12 16:00:00,Auriculares,Electrónica,7590,8,60720,Efectivo,Buenos Aires,Argentina,15,0,13,11,3,Recurrente,2
282,2023-01-12 17:00:00,Auriculares,Accesorios,9488,5,47440,PayPal,Salta,Argentina,25,0,8,9,1,VIP,3
283,2023-01-12 18:00:00,Impresora,Computación,23781,1,23781,PayPal,Córdoba,Argentina,22,0,4,8,1,Recurrente,2
284,2023-01-12 19:00:00,Teclado,Electrónica,17389,6,104334,Efectivo,Rosario,Argentina,11,0,14,12,4,Recurrente,5
285,2023-01-12 20:00:00,Smartphone,Computación,5544,6,33264,Tarjeta de Crédito,Neuquén,Argentina,15,0,3,1,2,Recurrente,2
286,2023-01-12 21:00:00,Tablet,Electrónica,18561,2,37122,PayPal,Buenos Aires,Argentina,1,0,9,11,2,Nuevo,3
287,2023-01-12 22:00:00,Laptop,Accesorios,17690,8,141520,Transferencia Bancaria,Buenos Aires,Argentina,6,0,10,10,2,Nuevo,5
288,2023-01-12 23:00:00,Monitor,Computación,23299,6,139794,Efectivo,Salta,Argentina,5,0,8,12,5,Recurrente,4
289,2023-01-13 00:00:00,Laptop,Electrónica,19016,2,38032,PayPal,Córdoba,Argentina,20,0,13,16,2,VIP,4
290,2023-01-13 01:00:00,Mouse,Computación,10321,4,41284,PayPal,Córdoba,Argentina,15,0,14,13,5,Recurrente,4
291,2023-01-13 02:00:00,Laptop,Computación,14654,8,117232,PayPal,Mendoza,Argentina,12,0,8,12,1,Nuevo,4
292,2023-01-13 03:00:00,Tablet,Computación,13230,6,79380,Transferencia Bancaria,La Plata,Argentina,4,0,12,15,4,VIP,4
293,2023-01-13 04:00:00,Laptop,Computación,16807,5,84035,Transferencia Bancaria,Salta,Argentina,28,0,8,6,1,Nuevo,2
294,2023-01-13 05:00:00,Smartphone,Electrónica,22682,1,22682,Transferencia Bancaria,Rosario,Argentina,23,0,4,7,4,Recurrente,5
295,2023-01-13 06:00:00,Smartphone,Accesorios,14432,2,28864,Tarjeta de Crédito,La Plata,Argentina,19,0,8,7,5,Nuevo,5
296,2023-01-13 07:00:00,Auriculares,Electrónica,20404,6,122424,Efectivo,Rosario,Argentina,15,0,14,16,4,Nuevo,3
297,2023-01-13 08:00:00,Impresora,Electrónica,23012,2,46024,Tarjeta de Crédito,Buenos Aires,Argentina,19,0,11,9,3,Nuevo,4
298,2023-01-13 09:00:00,Teclado,Electrónica,24727,4,98908,Transferencia Bancaria,Tucumán,Argentina,22,0,6,6,4,Recurrente,5
299,2023-01-13 10:00:00,Monitor,Accesorios,16226,7,113582,Efectivo,Tucumán,Argentina,0,0,7,5,4,Nuevo,4
300,2023-01-13 11:00:00,Mouse,Computación,10525,4,42100,Tarjeta de Crédito,Salta,Argentina,1,0,6,4,5,Recurrente,4
301,2023-01-13 12:00:00,Laptop,Computación,9566,1,9566,Tarjeta de Crédito,Córdoba,Argentina,14,0,4,4,4,Recurrente,2
302,2023-01-13 13:00:00,Laptop,Computación,14586,2,29172,Tarjeta de Crédito,Córdoba,Argentina,18,0,7,9,1,Nuevo,3
303,2023-01-13 14:00:00,Tablet,Accesorios,4484,4,17936,Transferencia Bancaria,Neuquén,Argentina,12,0,4,2,4,VIP,4
304,2023-01-13 15:00:00,Impresora,Computación,11528,1,11528,PayPal,Buenos Aires,Argentina,25,0,8,9,4,Nuevo,4
305,2023-01-13 16:00:00,Smartphone,Accesorios,16858,9,151722,Efectivo,Buenos Aires,Argentina,29,0,10,9,3,Nuevo,5
306,2023-01-13 17:00:00,Monitor,Computación,29583,1,29583,Transferencia Bancaria,Rosario,Argentina,11,0,14,14,5,Nuevo,3
307,2023-01-13 18:00:00,Auriculares,Computación,9358,8,74864,Efectivo,Buenos Aires,Argentina,5,0,3,2,4,VIP,5
308,2023-01-13 19:00:00,Smartphone,Electrónica,16543,1,16543,Transferencia Bancaria,Neuquén,Argentina,11,0,11,13,3,VIP,4
309,2023-01-13 20:00:00,Mouse,Accesorios,21903,6,131418,Tarjeta de Crédito,Salta,Argentina,11,0,13,16,4,Recurrente,3
310,2023-01-13 21:00:00,Impresora,Electrónica,18904,9,170136,Tarjeta de Crédito,Rosario,Argentina,2,0,12,15,5,VIP,5
311,2023-01-13 22:00:00,Mouse,Electrónica,11097,8,88776,PayPal,La Plata,Argentina,12,0,13,12,1,VIP,3
312,2023-01-13 23:00:00,Teclado,Electrónica,17031,7,119217,PayPal,Córdoba,Argentina,11,0,8,12,3,Nuevo,4
313,2023-01-14 00:00:00,Auriculares,Accesorios,14628,6,87768,Efectivo,Córdoba,Argentina,25,0,4,2,5,Recurrente,3
314,2023-01-14 01:00:00,Teclado,Accesorios,6569,4,26276,PayPal,Tucumán,Argentina,17,0,12,13,5,Recurrente,3
315,2023-01-14 02:00:00,Tablet,Computación,29010,5,145050,PayPal,Tucumán,Argentina,24,0,8,6,4,VIP,4
316,2023-01-14 03:00:00,Mouse,Electrónica,4767,6,28602,Efectivo,Neuquén,Argentina,15,0,9,8,5,VIP,3
317,2023-01-14 04:00:00,Tablet,Computación,21392,6,128352,Transferencia Bancaria,Salta,Argentina,24,0,3,3,1,Nuevo,3
318,2023-01-14 05:00:00,Laptop,Electrónica,21359,1,21359,PayPal,Córdoba,Argentina,8,0,14,12,3,VIP,4
319,2023-01-14 06:00:00,Teclado,Accesorios,12610,4,50440,Transferencia Bancaria,Neuquén,Argentina,25,0,6,8,4,VIP,5
320,2023-01-14 07:00:00,Impresora,Accesorios,21719,7,152033,Tarjeta de Crédito,Salta,Argentina,24,0,14,14,5,Recurrente,3
321,2023-01-14 08:00:00,Mouse,Accesorios,15450,3,46350,PayPal,La Plata,Argentina,29,0,11,12,5,VIP,4
322,2023-01-14 09:00:00,Monitor,Electrónica,5838,3,17514,Tarjeta de Crédito,La Plata,Argentina,19,0,9,9,2,Nuevo,3
323,2023-01-14 10:00:00,Auriculares,Accesorios,19662,2,39324,Tarjeta de Crédito,Mendoza,Argentina,14,0,10,10,4,Recurrente,5
324,2023-01-14 11:00:00,Smartphone,Electrónica,13243,9,119187,Transferencia Bancaria,Rosario,Argentina,10,0,5,9,5,Recurrente,4
325,2023-01-14 12:00:00,Impresora,Computación,27603,2,55206,Efectivo,Tucumán,Argentina,13,0,7,8,3,VIP,4
326,2023-01-14 13:00:00,Impresora,Electrónica,4688,5,23440,PayPal,Rosario,Argentina,3,0,10,8,2,Nuevo,3
327,2023-01-14 14:00:00,Tablet,Computación,15252,6,91512,Transferencia Bancaria,Tucumán,Argentina,12,0,11,11,2,Recurrente,3
328,2023-01-14 15:00:00,Teclado,Electrónica,16377,1,16377,Efectivo,Mendoza,Argentina,12,0,5,3,2,Nuevo,3
329,2023-01-14 16:00:00,Mouse,Computación,24390,1,24390,Tarjeta de Crédito,Córdoba,Argentina,19,0,14,13,5,Nuevo,5
330,2023-01-14 17:00:00,Mouse,Accesorios,15811,7,110677,PayPal,Neuquén,Argentina,23,0,4,3,3,VIP,4
331,2023-01-14 18:00:00,Laptop,Computación,18257,7,127799,Tarjeta de Crédito,Salta,Argentina,13,0,8,9,5,Nuevo,3
332,2023-01-14 19:00:00,Laptop,Accesorios,4765,4,19060,Tarjeta de Crédito,Rosario,Argentina,12,0,12,13,4,Recurrente,5
333,2023-01-14 20:00:00,Auriculares,Accesorios,17266,5,86330,PayPal,Tucumán,Argentina,10,0,5,4,5,VIP,4
334,2023-01-14 21:00:00,Tablet,Computación,6416,5,32080,Efectivo,Rosario,Argentina,14,0,13,17,3,Recurrente,5
335,2023-01-14 22:00:00,Impresora,Electrónica,16517,3,49551,Efectivo,Córdoba,Argentina,6,0,11,12,5,Nuevo,5
336,2023-01-14 23:00:00,Mouse,Electrónica,11996,7,83972,PayPal,Salta,Argentina,21,0,13,13,4,Nuevo,4
337,2023-01-15 00:00:00,Monitor,Electrónica,19679,1,19679,PayPal,Buenos Aires,Argentina,29,0,12,15,3,VIP,3
338,2023-01-15 01:00:00,Tablet,Electrónica,10866,8,86928,Transferencia Bancaria,Tucumán,Argentina,4,0,14,18,3,VIP,3
339,2023-01-15 02:00:00,Auriculares,Electrónica,8377,5,41885,Transferencia Bancaria,Neuquén,Argentina,8,0,3,5,1,Recurrente,4
340,2023-01-15 03:00:00,Auriculares,Accesorios,15060,1,15060,Tarjeta de Crédito,Buenos Aires,Argentina,18,0,14,16,2,Recurrente,4
341,2023-01-15 04:00:00,Tablet,Electrónica,5246,6,31476,PayPal,Mendoza,Argentina,0,0,11,9,1,Nuevo,2
342,2023-01-15 05:00:00,Auriculares,Accesorios,12142,1,12142,Efectivo,Salta,Argentina,1,0,13,12,4,VIP,4
343,2023-01-15 06:00:00,Tablet,Accesorios,9176,7,64232,Tarjeta de Crédito,La Plata,Argentina,16,0,14,18,2,Nuevo,1
344,2023-01-15 07:00:00,Smartphone,Accesorios,10952,2,21904,Tarjeta de Crédito,Rosario,Argentina,29,0,7,9,3,Nuevo,2
345,2023-01-15 08:00:00,Tablet,Computación,24195,4,96780,Tarjeta de Crédito,Tucumán,Argentina,11,0,7,9,5,Recurrente,4
346,2023-01-15 09:00:00,Teclado,Computación,19946,4,79784,Tarjeta de Crédito,Neuquén,Argentina,6,0,14,16,1,Recurrente,3
347,2023-01-15 10:00:00,Tablet,Accesorios,7428,3,22284,Efectivo,Rosario,Argentina,9,0,11,12,2,Recurrente,5
348,2023-01-15 11:00:00,Auriculares,Computación,26615,3,79845,Tarjeta de Crédito,Mendoza,Argentina,17,0,5,5,2,VIP,4
349,2023-01-15 12:00:00,Mouse,Electrónica,10439,3,31317,PayPal,Mendoza,Argentina,1,0,9,11,3,Recurrente,3
350,2023-01-15 13:00:00,Teclado,Electrónica,11900,3,35700,Transferencia Bancaria,Rosario,Argentina,21,0,6,9,3,VIP,4
351,2023-01-15 14:00:00,Auriculares,Accesorios,17833,1,17833,Efectivo,Tucumán,Argentina,29,0,7,5,2,Nuevo,4
352,2023-01-15 15:00:00,Laptop,Electrónica,11712,7,81984,PayPal,Neuquén,Argentina,30,0,11,13,4,VIP,5
353,2023-01-15 16:00:00,Laptop,Accesorios,11613,9,104517,PayPal,Salta,Argentina,1,0,9,12,4,Recurrente,4
354,2023-01-15 17:00:00,Mouse,Accesorios,11026,5,55130,PayPal,Córdoba,Argentina,28,0,8,9,2,VIP,1
355,2023-01-15 18:00:00,Mouse,Electrónica,7739,8,61912,Transferencia Bancaria,Salta,Argentina,1,0,7,11,4,VIP,4
356,2023-01-15 19:00:00,Teclado,Computación,24521,6,147126,Transferencia Bancaria,Córdoba,Argentina,11,0,10,9,4,Recurrente,1
357,2023-01-15 20:00:00,Smartphone,Electrónica,22440,4,89760,Transferencia Bancaria,Neuquén,Argentina,16,0,4,4,3,Recurrente,4
358,2023-01-15 21:00:00,Mouse,Electrónica,3770,5,18850,PayPal,La Plata,Argentina,19,0,4,3,3,Nuevo,5
359,2023-01-15 22:00:00,Laptop,Accesorios,5175,6,31050,Transferencia Bancaria,Salta,Argentina,23,0,5,9,4,VIP,3
360,2023-01-15 23:00:00,Tablet,Accesorios,24841,2,49682,Tarjeta de Crédito,Neuquén,Argentina,18,0,12,16,3,Nuevo,4
361,2023-01-16 00:00:00,Auriculares,Accesorios,4759,9,42831,Transferencia Bancaria,Rosario,Argentina,20,0,4,8,5,Nuevo,3
362,2023-01-16 01:00:00,Laptop,Accesorios,4219,3,12657,Efectivo,Rosario,Argentina,4,0,7,6,5,VIP,4
363,2023-01-16 02:00:00,Laptop,Computación,18628,4,74512,PayPal,Tucumán,Argentina,16,0,8,9,3,Nuevo,4
364,2023-01-16 03:00:00,Smartphone,Computación,25604,6,153624,PayPal,Rosario,Argentina,4,0,8,8,5,VIP,3
365,2023-01-16 04:00:00,Teclado,Computación,18699,5,93495,Tarjeta de Crédito,Tucumán,Argentina,6,0,14,13,5,Nuevo,3
366,2023-01-16 05:00:00,Teclado,Accesorios,12212,9,109908,Transferencia Bancaria,Neuquén,Argentina,26,0,4,6,5,Nuevo,5
367,2023-01-16 06:00:00,Impresora,Accesorios,22653,6,135918,Transferencia Bancaria,Rosario,Argentina,6,0,10,8,2,VIP,5
368,2023-01-16 07:00:00,Smartphone,Accesorios,6152,5,30760,Efectivo,Mendoza,Argentina,26,0,8,8,2,Recurrente,2
369,2023-01-16 08:00:00,Tablet,Computación,7346,3,22038,Tarjeta de Crédito,Buenos Aires,Argentina,2,0,12,11,4,VIP,3
370,2023-01-16 09:00:00,Teclado,Accesorios,5588,7,39116,Efectivo,Neuquén,Argentina,26,0,5,8,3,Recurrente,4
371,2023-01-16 10:00:00,Auriculares,Electrónica,8414,2,16828,Efectivo,Rosario,Argentina,21,0,8,8,3,VIP,3
372,2023-01-16 11:00:00,Mouse,Electrónica,16882,3,50646,PayPal,Buenos Aires,Argentina,14,0,8,11,5,VIP,3
373,2023-01-16 12:00:00,Smartphone,Accesorios,21261,1,21261,PayPal,Córdoba,Argentina,9,0,13,16,5,Recurrente,5
374,2023-01-16 13:00:00,Mouse,Electrónica,20008,2,40016,Transferencia Bancaria,La Plata,Argentina,3,0,3,6,5,Recurrente,5
375,2023-01-16 14:00:00,Laptop,Electrónica,5710,6,34260,Transferencia Bancaria,Salta,Argentina,10,0,4,4,4,VIP,4
376,2023-01-16 15:00:00,Auriculares,Computación,27620,2,55240,Efectivo,Salta,Argentina,7,0,7,6,2,VIP,3
377,2023-01-16 16:00:00,Auriculares,Accesorios,12424,3,37272,Transferencia Bancaria,Neuquén,Argentina,2,0,8,8,3,VIP,4
378,2023-01-16 17:00:00,Laptop,Accesorios,3627,6,21762,Efectivo,Córdoba,Argentina,6,0,11,14,3,Recurrente,3
379,2023-01-16 18:00:00,Smartphone,Computación,6459,1,6459,Transferencia Bancaria,Rosario,Argentina,20,0,5,6,3,VIP,4
380,2023-01-16 19:00:00,Laptop,Electrónica,16122,5,80610,Transferencia Bancaria,Salta,Argentina,21,0,11,12,3,Recurrente,4
381,2023-01-16 20:00:00,Mouse,Electrónica,8609,3,25827,PayPal,Tucumán,Argentina,16,0,10,9,3,Nuevo,1
382,2023-01-16 21:00:00,Impresora,Accesorios,6492,8,51936,PayPal,Córdoba,Argentina,9,0,4,7,3,Recurrente,4
383,2023-01-16 22:00:00,Auriculares,Electrónica,6613,6,39678,PayPal,Mendoza,Argentina,21,0,8,9,5,Nuevo,4
384,2023-01-16 23:00:00,Monitor,Computación,22286,7,156002,PayPal,Buenos Aires,Argentina,22,0,9,7,4,VIP,3
385,2023-01-17 00:00:00,Monitor,Computación,27847,8,222776,Tarjeta de Crédito,Tucumán,Argentina,7,0,4,7,4,VIP,4
386,2023-01-17 01:00:00,Mouse,Accesorios,19734,6,118404,PayPal,Salta,Argentina,7,0,11,13,1,Recurrente,3
387,2023-01-17 02:00:00,Tablet,Computación,22681,9,204129,Tarjeta de Crédito,Tucumán,Argentina,10,0,10,14,5,Nuevo,4
388,2023-01-17 03:00:00,Teclado,Computación,7167,7,50169,PayPal,Rosario,Argentina,21,0,3,1,5,VIP,4
389,2023-01-17 04:00:00,Laptop,Accesorios,3994,6,23964,Transferencia Bancaria,Mendoza,Argentina,0,0,3,6,1,VIP,3
390,2023-01-17 05:00:00,Laptop,Computación,14409,4,57636,Efectivo,Buenos Aires,Argentina,29,0,12,14,5,Nuevo,5
391,2023-01-17 06:00:00,Tablet,Computación,19222,7,134554,Transferencia Bancaria,Mendoza,Argentina,20,0,3,3,3,VIP,1
